Closing_price,Highest_price,Last_Modified,Number_of_transactions,Opening_price,Securities_abbreviation,Securities_code,Transaction_date,currency,market,minimum_price,price_limit,trading_volume,ups_downs
23.92,24.16,"Sun, 06 Oct 2024 01:12:57 GMT",7015100,22.0,金钟股份,301133-SZE,2024-09-30,CNY,SZE,21.32,13.7423,160224175.15,2.89
22.65,22.73,"Sun, 06 Oct 2024 01:12:57 GMT",5466344,20.62,瑞德智能,301135-SZE,2024-09-30,CNY,SZE,20.01,13.5908,116771137.6,2.71
14.32,14.65,"Sun, 06 Oct 2024 01:12:57 GMT",27775226,13.0,招标股份,301136-SZE,2024-09-30,CNY,SZE,12.59,14.4684,373262734.06,1.81
20.49,20.99,"Sun, 06 Oct 2024 01:12:57 GMT",18908212,18.9,哈焊华通,301137-SZE,2024-09-30,CNY,SZE,18.07,12.0897,368093706.91,2.21
27.83,28.55,"Sun, 06 Oct 2024 01:12:57 GMT",7361415,25.27,华研精机,301138-SZE,2024-09-30,CNY,SZE,24.8,14.3855,193990051.31,3.5
23.74,24.14,"Sun, 06 Oct 2024 01:12:57 GMT",8953883,21.7,元道通信,301139-SZE,2024-09-30,CNY,SZE,21.22,14.0798,202089202.05,2.93
34.02,34.77,"Sun, 06 Oct 2024 01:12:57 GMT",9069609,30.87,中科磁业,301141-SZE,2024-09-30,CNY,SZE,30.49,14.008,293807037.53,4.18
18.54,18.98,"Sun, 06 Oct 2024 01:12:57 GMT",4349076,17.38,嘉戎技术,301148-SZE,2024-09-30,CNY,SZE,16.88,11.3514,78022445.02,1.89
10.26,10.48,"Sun, 06 Oct 2024 01:12:57 GMT",16982307,9.36,隆华新材,301149-SZE,2024-09-30,CNY,SZE,9.1,14.2539,166051367.39,1.28
22.21,22.46,"Sun, 06 Oct 2024 01:12:57 GMT",7415426,20.18,中一科技,301150-SZE,2024-09-30,CNY,SZE,19.9,14.7804,156871296.15,2.86
16.85,17.07,"Sun, 06 Oct 2024 01:12:57 GMT",16034452,15.41,冠龙节能,301151-SZE,2024-09-30,CNY,SZE,14.9,13.621,255022621.2,2.02
33.89,34.99,"Sun, 06 Oct 2024 01:12:57 GMT",13457425,30.2,天力锂能,301152-SZE,2024-09-30,CNY,SZE,29.77,14.9203,428254250.23,4.4
31.55,31.55,"Sun, 06 Oct 2024 01:12:57 GMT",23125876,27.5,中科江南,301153-SZE,2024-09-30,CNY,SZE,27.5,20.0076,685746641.22,5.26
51.0,52.0,"Sun, 06 Oct 2024 01:12:57 GMT",6398791,46.6,海力风电,301155-SZE,2024-09-30,CNY,SZE,45.75,15.5153,312143991.21,6.85
13.95,13.97,"Sun, 06 Oct 2024 01:12:57 GMT",5984978,12.88,美农生物,301156-SZE,2024-09-30,CNY,SZE,12.38,14.0638,79010045.4,1.72
36.6,37.58,"Sun, 06 Oct 2024 01:12:57 GMT",2272742,33.33,华塑科技,301157-SZE,2024-09-30,CNY,SZE,33.24,13.418,79803306.74,4.33
14.13,14.48,"Sun, 06 Oct 2024 01:12:57 GMT",8327951,13.01,德石股份,301158-SZE,2024-09-30,CNY,SZE,12.81,12.1429,112927762.23,1.53
37.36,37.6,"Sun, 06 Oct 2024 01:12:57 GMT",10044749,32.9,三维天地,301159-SZE,2024-09-30,CNY,SZE,32.55,19.0188,351278159.02,5.97
51.1,51.1,"Sun, 06 Oct 2024 01:12:57 GMT",6494399,45.18,翔楼新材,301160-SZE,2024-09-30,CNY,SZE,45.0,20.0094,322624026.44,8.52
17.59,17.88,"Sun, 06 Oct 2024 01:12:57 GMT",5825921,16.36,唯万密封,301161-SZE,2024-09-30,CNY,SZE,15.92,11.7535,98713778.35,1.85
41.96,41.97,"Sun, 06 Oct 2024 01:12:57 GMT",6394079,37.98,国能日新,301162-SZE,2024-09-30,CNY,SZE,37.48,14.9589,257015681.63,5.46
21.76,22.15,"Sun, 06 Oct 2024 01:12:57 GMT",4809146,19.99,宏德股份,301163-SZE,2024-09-30,CNY,SZE,19.65,13.2154,100356384.8,2.54
42.24,42.64,"Sun, 06 Oct 2024 01:12:57 GMT",8486575,37.85,锐捷网络,301165-SZE,2024-09-30,CNY,SZE,37.33,16.8465,340084657.65,6.09
31.99,32.48,"Sun, 06 Oct 2024 01:12:57 GMT",3629261,29.11,优宁维,301166-SZE,2024-09-30,CNY,SZE,29.11,12.9989,111376847.1,3.68
13.91,14.27,"Sun, 06 Oct 2024 01:12:57 GMT",9977202,12.8,建研设计,301167-SZE,2024-09-30,CNY,SZE,12.55,12.8143,133260372.82,1.58
31.95,32.33,"Sun, 06 Oct 2024 01:12:57 GMT",7874322,28.8,通灵股份,301168-SZE,2024-09-30,CNY,SZE,28.23,16.0131,237379841.96,4.41
47.9,47.9,"Sun, 06 Oct 2024 01:12:57 GMT",13676809,42.0,零点有数,301169-SZE,2024-09-30,CNY,SZE,41.0,19.99,607559805.58,7.98
24.19,24.38,"Sun, 06 Oct 2024 01:12:57 GMT",4107313,21.9,锡南科技,301170-SZE,2024-09-30,CNY,SZE,21.4,14.9169,93777364.62,3.14
17.09,17.39,"Sun, 06 Oct 2024 01:12:57 GMT",44300822,15.65,易点天下,301171-SZE,2024-09-30,CNY,SZE,15.35,13.9333,723969207.95,2.09
30.16,30.47,"Sun, 06 Oct 2024 01:12:57 GMT",8775704,27.4,君逸数码,301172-SZE,2024-09-30,CNY,SZE,26.8,16.0893,250774351.37,4.18
5.2,5.31,"Sun, 06 Oct 2024 01:12:57 GMT",91925655,4.81,中科环保,301175-SZE,2024-09-30,CNY,SZE,4.75,10.8742,462114629.59,0.51
20.12,20.27,"Sun, 06 Oct 2024 01:12:57 GMT",10669059,18.34,逸豪新材,301176-SZE,2024-09-30,CNY,SZE,17.83,14.4482,204149142.58,2.54
23.46,23.76,"Sun, 06 Oct 2024 01:12:57 GMT",4756841,21.32,迪阿股份,301177-SZE,2024-09-30,CNY,SZE,21.32,13.9942,107882562.22,2.88
26.5,27.37,"Sun, 06 Oct 2024 01:12:57 GMT",8583538,23.71,天亿马,301178-SZE,2024-09-30,CNY,SZE,22.9,15.8217,213846067.46,3.62
18.5,18.82,"Sun, 06 Oct 2024 01:12:57 GMT",11024503,16.88,泽宇智能,301179-SZE,2024-09-30,CNY,SZE,16.74,13.4969,195776512.61,2.2
15.88,15.98,"Sun, 06 Oct 2024 01:12:57 GMT",11482483,14.36,万祥科技,301180-SZE,2024-09-30,CNY,SZE,14.13,15.2395,172551615.77,2.1
22.78,23.37,"Sun, 06 Oct 2024 01:12:57 GMT",5050743,21.2,标榜股份,301181-SZE,2024-09-30,CNY,SZE,20.47,12.0512,110417324.62,2.45
25.45,26.23,"Sun, 06 Oct 2024 01:12:57 GMT",10252849,23.08,凯旺科技,301182-SZE,2024-09-30,CNY,SZE,22.63,15.6293,248636529.03,3.44
47.36,47.6,"Sun, 06 Oct 2024 01:12:57 GMT",11854345,41.12,东田微,301183-SZE,2024-09-30,CNY,SZE,40.57,18.6967,522976731.52,7.46
19.88,20.0,"Sun, 06 Oct 2024 01:12:57 GMT",19596899,17.65,鸥玛软件,301185-SZE,2024-09-30,CNY,SZE,17.2,14.9798,363808901.71,2.59
34.9,35.68,"Sun, 06 Oct 2024 01:12:57 GMT",3050688,31.75,超达装备,301186-SZE,2024-09-30,CNY,SZE,30.8,13.8291,100727402.04,4.24
23.85,24.13,"Sun, 06 Oct 2024 01:12:57 GMT",6489554,21.65,欧圣电气,301187-SZE,2024-09-30,CNY,SZE,21.23,13.4634,146930518.4,2.83
15.26,15.38,"Sun, 06 Oct 2024 01:12:57 GMT",17924360,13.74,力诺特玻,301188-SZE,2024-09-30,CNY,SZE,13.37,13.1208,257579063.65,1.77
24.25,24.59,"Sun, 06 Oct 2024 01:12:57 GMT",4471451,22.33,奥尼电子,301189-SZE,2024-09-30,CNY,SZE,21.85,12.4247,103908616.29,2.68
15.67,15.95,"Sun, 06 Oct 2024 01:12:57 GMT",4270354,14.5,善水科技,301190-SZE,2024-09-30,CNY,SZE,14.36,11.4509,64571728.93,1.61
81.52,82.99,"Sun, 06 Oct 2024 01:12:57 GMT",5439034,74.03,菲菱科思,301191-SZE,2024-09-30,CNY,SZE,71.4,15.5656,420034562.32,10.98
18.05,18.53,"Sun, 06 Oct 2024 01:12:57 GMT",5952187,16.79,泰祥股份,301192-SZE,2024-09-30,CNY,SZE,16.12,12.0422,103371217.4,1.94
16.98,17.29,"Sun, 06 Oct 2024 01:12:57 GMT",3466515,15.79,家联科技,301193-SZE,2024-09-30,CNY,SZE,15.4,12.4503,56626504.55,1.88
33.7,34.2,"Sun, 06 Oct 2024 01:12:57 GMT",5397712,30.56,北路智控,301195-SZE,2024-09-30,CNY,SZE,30.01,15.967,172620118.39,4.64
33.86,34.56,"Sun, 06 Oct 2024 01:12:57 GMT",3768799,31.49,唯科科技,301196-SZE,2024-09-30,CNY,SZE,30.88,11.7492,122951801.65,3.56
14.52,14.71,"Sun, 06 Oct 2024 01:12:57 GMT",7417794,13.2,工大科雅,301197-SZE,2024-09-30,CNY,SZE,12.72,14.0613,101945002.89,1.79
10.08,10.22,"Sun, 06 Oct 2024 01:12:57 GMT",12799981,8.95,喜悦智行,301198-SZE,2024-09-30,CNY,SZE,8.72,17.3458,120105298.47,1.49
26.59,27.27,"Sun, 06 Oct 2024 01:12:57 GMT",6584416,24.71,迈赫股份,301199-SZE,2024-09-30,CNY,SZE,23.68,12.2889,168673612.04,2.91
34.88,35.42,"Sun, 06 Oct 2024 01:12:57 GMT",3458908,31.99,大族数控,301200-SZE,2024-09-30,CNY,SZE,31.78,13.2468,116204173.65,4.08
21.8,22.1,"Sun, 06 Oct 2024 01:12:57 GMT",6865066,19.96,诚达药业,301201-SZE,2024-09-30,CNY,SZE,19.56,12.9534,143812904.16,2.5
37.07,37.48,"Sun, 06 Oct 2024 01:12:57 GMT",15624977,34.05,朗威股份,301202-SZE,2024-09-30,CNY,SZE,32.58,18.1702,542007715.1,5.7
30.2,30.82,"Sun, 06 Oct 2024 01:12:57 GMT",1671401,27.95,国泰环保,301203-SZE,2024-09-30,CNY,SZE,27.7,11.3159,49119214.64,3.07
75.78,75.9,"Sun, 06 Oct 2024 01:12:57 GMT",7891696,67.06,联特科技,301205-SZE,2024-09-30,CNY,SZE,67.06,19.0573,566473357.61,12.13
29.05,29.59,"Sun, 06 Oct 2024 01:12:57 GMT",3450660,26.86,三元生物,301206-SZE,2024-09-30,CNY,SZE,26.24,11.388,96273336.52,2.97
20.78,21.0,"Sun, 06 Oct 2024 01:12:57 GMT",10070853,18.99,华兰疫苗,301207-SZE,2024-09-30,CNY,SZE,18.51,14.9336,199627509.02,2.7
39.6,39.6,"Sun, 06 Oct 2024 01:12:57 GMT",15907461,36.2,中亦科技,301208-SZE,2024-09-30,CNY,SZE,34.01,20.0,593447007.23,6.6
25.83,26.31,"Sun, 06 Oct 2024 01:12:57 GMT",5580100,23.99,联合化学,301209-SZE,2024-09-30,CNY,SZE,22.92,13.4387,137480067.0,3.06
37.37,37.64,"Sun, 06 Oct 2024 01:12:57 GMT",6966222,32.23,金杨股份,301210-SZE,2024-09-30,CNY,SZE,32.23,15.9479,246746058.75,5.14
17.37,17.92,"Sun, 06 Oct 2024 01:12:57 GMT",11009474,15.94,亨迪药业,301211-SZE,2024-09-30,CNY,SZE,15.65,12.2818,184396990.3,1.9
21.59,22.08,"Sun, 06 Oct 2024 01:12:57 GMT",3301557,20.0,联盛化学,301212-SZE,2024-09-30,CNY,SZE,19.6,12.6239,68460323.24,2.42
37.36,38.0,"Sun, 06 Oct 2024 01:12:57 GMT",6170885,33.98,观想科技,301213-SZE,2024-09-30,CNY,SZE,33.06,14.2158,219339247.51,4.65
6.27,6.35,"Sun, 06 Oct 2024 01:12:57 GMT",54819176,5.7,中汽股份,301215-SZE,2024-09-30,CNY,SZE,5.63,13.587,327621867.98,0.75
11.68,11.87,"Sun, 06 Oct 2024 01:12:57 GMT",16436079,10.77,万凯新材,301216-SZE,2024-09-30,CNY,SZE,10.66,12.1998,184910416.74,1.27
11.16,11.35,"Sun, 06 Oct 2024 01:12:57 GMT",22257165,10.27,铜冠铜箔,301217-SZE,2024-09-30,CNY,SZE,10.13,12.7273,239190395.76,1.26
23.5,23.7,"Sun, 06 Oct 2024 01:12:57 GMT",9882962,21.18,华是科技,301218-SZE,2024-09-30,CNY,SZE,20.71,16.4519,219691763.1,3.32
52.61,52.61,"Sun, 06 Oct 2024 01:12:57 GMT",24259882,48.25,腾远钴业,301219-SZE,2024-09-30,CNY,SZE,45.99,20.0046,1202570723.28,8.77
28.11,28.39,"Sun, 06 Oct 2024 01:12:57 GMT",4004373,25.9,亚香股份,301220-SZE,2024-09-30,CNY,SZE,25.6,11.5476,108267875.15,2.91
50.9,50.9,"Sun, 06 Oct 2024 01:12:57 GMT",13409922,43.46,光庭信息,301221-SZE,2024-09-30,CNY,SZE,42.51,19.8211,625020241.84,8.42
25.13,25.97,"Sun, 06 Oct 2024 01:12:57 GMT",3237476,22.97,浙江恒威,301222-SZE,2024-09-30,CNY,SZE,22.5,14.6965,77820745.83,3.22
17.19,17.5,"Sun, 06 Oct 2024 01:12:57 GMT",4736513,15.68,中荣股份,301223-SZE,2024-09-30,CNY,SZE,15.6,11.987,77984676.3,1.84
28.19,28.77,"Sun, 06 Oct 2024 01:12:57 GMT",2955499,25.92,恒勃股份,301225-SZE,2024-09-30,CNY,SZE,25.5,12.4452,80247130.27,3.12
22.61,23.25,"Sun, 06 Oct 2024 01:12:57 GMT",10975586,20.88,祥明智能,301226-SZE,2024-09-30,CNY,SZE,20.3,16.0678,235201872.7,3.13
19.57,20.19,"Sun, 06 Oct 2024 01:12:57 GMT",6576182,18.43,森鹰窗业,301227-SZE,2024-09-30,CNY,SZE,17.7,10.8782,123938074.9,1.92
13.65,14.44,"Sun, 06 Oct 2024 01:12:57 GMT",15908540,12.34,实朴检测,301228-SZE,2024-09-30,CNY,SZE,11.99,12.8099,204687616.76,1.55
22.28,22.6,"Sun, 06 Oct 2024 01:12:57 GMT",5080815,21.0,纽泰格,301229-SZE,2024-09-30,CNY,SZE,19.72,13.2114,108291030.2,2.6
25.15,25.77,"Sun, 06 Oct 2024 01:12:57 GMT",8513595,23.84,泓博医药,301230-SZE,2024-09-30,CNY,SZE,22.45,14.2662,204347940.23,3.14
19.56,19.9,"Sun, 06 Oct 2024 01:12:57 GMT",10455963,17.9,荣信文化,301231-SZE,2024-09-30,CNY,SZE,17.3,13.7209,194967141.34,2.36
28.01,28.56,"Sun, 06 Oct 2024 01:12:57 GMT",5368620,25.92,飞沃科技,301232-SZE,2024-09-30,CNY,SZE,25.02,13.5848,143839382.49,3.35
41.13,41.77,"Sun, 06 Oct 2024 01:12:57 GMT",2466331,37.38,盛帮股份,301233-SZE,2024-09-30,CNY,SZE,37.38,12.2544,97139847.89,4.49
25.76,26.49,"Sun, 06 Oct 2024 01:12:57 GMT",3575255,23.6,五洲医疗,301234-SZE,2024-09-30,CNY,SZE,23.36,11.3705,88324840.13,2.63
19.65,19.89,"Sun, 06 Oct 2024 01:12:57 GMT",4230533,18.16,华康医疗,301235-SZE,2024-09-30,CNY,SZE,17.81,12.2857,79906941.68,2.15
51.52,51.52,"Sun, 06 Oct 2024 01:12:57 GMT",75159931,49.0,软通动力,301236-SZE,2024-09-30,CNY,SZE,45.68,20.0093,3744529188.64,8.59
23.88,24.12,"Sun, 06 Oct 2024 01:12:57 GMT",1933682,22.19,和顺科技,301237-SZE,2024-09-30,CNY,SZE,21.58,13.0682,44034515.58,2.76
17.72,17.86,"Sun, 06 Oct 2024 01:12:57 GMT",24892915,15.93,瑞泰新材,301238-SZE,2024-09-30,CNY,SZE,15.81,16.1967,417435178.47,2.47
46.06,46.75,"Sun, 06 Oct 2024 01:12:57 GMT",8635834,41.5,普瑞眼科,301239-SZE,2024-09-30,CNY,SZE,40.5,18.2238,376392072.4,7.1
14.59,14.73,"Sun, 06 Oct 2024 01:12:57 GMT",16996384,13.7,宏源药业,301246-SZE,2024-09-30,CNY,SZE,13.06,13.8066,237400059.59,1.77
15.48,15.72,"Sun, 06 Oct 2024 01:12:57 GMT",11705894,14.05,杰创智能,301248-SZE,2024-09-30,CNY,SZE,13.89,14.1593,172957552.8,1.92
31.74,32.09,"Sun, 06 Oct 2024 01:12:57 GMT",8770633,29.0,威尔高,301251-SZE,2024-09-30,CNY,SZE,28.3,14.4609,265078789.99,4.01
28.83,29.66,"Sun, 06 Oct 2024 01:12:57 GMT",5738953,26.37,同星科技,301252-SZE,2024-09-30,CNY,SZE,26.37,13.0588,159857842.19,3.33
32.69,33.2,"Sun, 06 Oct 2024 01:12:57 GMT",4341285,29.8,通力科技,301255-SZE,2024-09-30,CNY,SZE,28.89,14.9033,134755595.45,4.24
7.26,7.54,"Sun, 06 Oct 2024 01:12:57 GMT",12759124,6.66,华融化学,301256-SZE,2024-09-30,CNY,SZE,6.56,11.8644,90061942.02,0.77
33.38,33.79,"Sun, 06 Oct 2024 01:12:57 GMT",7260298,30.53,普蕊斯,301257-SZE,2024-09-30,CNY,SZE,29.4,15.1034,227805400.98,4.38
26.85,27.42,"Sun, 06 Oct 2024 01:12:57 GMT",4995182,24.47,富士莱,301258-SZE,2024-09-30,CNY,SZE,23.65,14.7926,127251160.57,3.46
31.16,31.8,"Sun, 06 Oct 2024 01:12:57 GMT",7632584,29.0,艾布鲁,301259-SZE,2024-09-30,CNY,SZE,27.44,11.0478,228734553.9,3.1
14.83,15.08,"Sun, 06 Oct 2024 01:12:57 GMT",11261877,13.68,格力博,301260-SZE,2024-09-30,CNY,SZE,13.51,12.8615,160957686.35,1.69
40.55,41.62,"Sun, 06 Oct 2024 01:12:57 GMT",4988899,36.88,恒工精密,301261-SZE,2024-09-30,CNY,SZE,36.14,13.1733,192703003.33,4.72
27.37,27.66,"Sun, 06 Oct 2024 01:12:57 GMT",6108475,24.72,海看股份,301262-SZE,2024-09-30,CNY,SZE,24.51,14.3753,159155928.62,3.44
14.97,15.12,"Sun, 06 Oct 2024 01:12:57 GMT",21041602,13.88,泰恩康,301263-SZE,2024-09-30,CNY,SZE,13.48,11.0534,303944390.46,1.49
9.38,9.51,"Sun, 06 Oct 2024 01:12:57 GMT",10090508,8.66,华新环保,301265-SZE,2024-09-30,CNY,SZE,8.5,11.6667,90661875.29,0.98
37.0,37.17,"Sun, 06 Oct 2024 01:12:57 GMT",7689627,32.58,宇邦新材,301266-SZE,2024-09-30,CNY,SZE,32.58,16.9036,266217866.27,5.35
24.55,24.55,"Sun, 06 Oct 2024 01:12:57 GMT",19547992,21.6,华厦眼科,301267-SZE,2024-09-30,CNY,SZE,21.22,19.9902,448465970.59,4.09
18.65,18.88,"Sun, 06 Oct 2024 01:12:57 GMT",6225931,17.0,铭利达,301268-SZE,2024-09-30,CNY,SZE,16.81,16.4897,111047457.06,2.64
93.01,94.76,"Sun, 06 Oct 2024 01:12:57 GMT",7015091,86.5,华大九天,301269-SZE,2024-09-30,CNY,SZE,85.49,13.0134,633738797.54,10.71
33.97,34.5,"Sun, 06 Oct 2024 01:12:57 GMT",10102565,30.5,汉仪股份,301270-SZE,2024-09-30,CNY,SZE,29.8,16.5352,322426009.25,4.82
37.39,38.38,"Sun, 06 Oct 2024 01:12:57 GMT",1683901,34.72,英华特,301272-SZE,2024-09-30,CNY,SZE,34.0,11.5121,60877435.57,3.86
17.58,17.9,"Sun, 06 Oct 2024 01:12:57 GMT",3086824,16.73,瑞晨环保,301273-SZE,2024-09-30,CNY,SZE,15.84,12.1173,52079554.55,1.9
21.4,21.7,"Sun, 06 Oct 2024 01:12:57 GMT",3968536,19.8,嘉曼服饰,301276-SZE,2024-09-30,CNY,SZE,19.44,12.6316,81238031.45,2.4
15.65,15.83,"Sun, 06 Oct 2024 01:12:57 GMT",13170450,14.3,新天地,301277-SZE,2024-09-30,CNY,SZE,14.02,13.2417,196520885.7,1.83
40.32,40.99,"Sun, 06 Oct 2024 01:12:57 GMT",5328151,36.1,快可电子,301278-SZE,2024-09-30,CNY,SZE,35.49,15.0357,203124332.02,5.27
20.65,21.07,"Sun, 06 Oct 2024 01:12:57 GMT",7365259,19.24,金道科技,301279-SZE,2024-09-30,CNY,SZE,18.37,12.8415,144190576.45,2.35
41.06,41.99,"Sun, 06 Oct 2024 01:12:57 GMT",2990865,38.49,珠城科技,301280-SZE,2024-09-30,CNY,SZE,37.34,10.973,118839312.49,4.06
24.34,25.0,"Sun, 06 Oct 2024 01:12:57 GMT",5102587,22.2,科源制药,301281-SZE,2024-09-30,CNY,SZE,22.05,12.4769,119647336.28,2.7
22.73,23.0,"Sun, 06 Oct 2024 01:12:57 GMT",13478866,20.59,金禄电子,301282-SZE,2024-09-30,CNY,SZE,20.01,14.6243,289730613.86,2.9
28.13,28.29,"Sun, 06 Oct 2024 01:12:57 GMT",3782242,25.35,聚胶股份,301283-SZE,2024-09-30,CNY,SZE,24.82,14.8632,99592831.79,3.64
26.47,27.48,"Sun, 06 Oct 2024 01:12:57 GMT",12056776,24.45,鸿日达,301285-SZE,2024-09-30,CNY,SZE,23.5,11.0785,304945125.02,2.64
33.68,34.0,"Sun, 06 Oct 2024 01:12:57 GMT",2924206,30.27,侨源股份,301286-SZE,2024-09-30,CNY,SZE,29.43,12.379,93146459.1,3.71
30.22,30.4,"Sun, 06 Oct 2024 01:12:57 GMT",4371047,25.92,康力源,301287-SZE,2024-09-30,CNY,SZE,25.92,19.3052,126861502.66,4.89
16.65,16.75,"Sun, 06 Oct 2024 01:12:57 GMT",12312522,14.75,清研环境,301288-SZE,2024-09-30,CNY,SZE,14.33,16.515,190915495.53,2.36
45.15,46.45,"Sun, 06 Oct 2024 01:12:57 GMT",4305756,41.6,国缆检测,301289-SZE,2024-09-30,CNY,SZE,41.05,11.7298,187427812.58,4.74
23.66,23.99,"Sun, 06 Oct 2024 01:12:57 GMT",4128666,21.9,东星医疗,301290-SZE,2024-09-30,CNY,SZE,21.6,12.1327,94110948.12,2.56
38.5,40.45,"Sun, 06 Oct 2024 01:12:57 GMT",8240276,35.35,明阳电气,301291-SZE,2024-09-30,CNY,SZE,34.98,11.9837,304453463.71,4.12
14.97,15.29,"Sun, 06 Oct 2024 01:12:57 GMT",9057932,13.75,海科新源,301292-SZE,2024-09-30,CNY,SZE,13.2,12.4718,129473279.87,1.66
41.4,42.28,"Sun, 06 Oct 2024 01:12:57 GMT",16883048,38.54,三博脑科,301293-SZE,2024-09-30,CNY,SZE,36.98,13.9554,667205167.29,5.07
21.4,21.68,"Sun, 06 Oct 2024 01:12:57 GMT",5387364,19.6,美硕科技,301295-SZE,2024-09-30,CNY,SZE,19.21,12.5131,110937065.6,2.38
8.73,8.84,"Sun, 06 Oct 2024 01:12:57 GMT",10452132,8.0,新巨丰,301296-SZE,2024-09-30,CNY,SZE,7.87,12.9366,87482427.72,1.0
